stack,size,repeat,attempt,ccu,duration,inflight,client_rc,throughput_msg_s,throughput_mib_s,p50_us,p95_us,p99_us,pass_fail,port,client_log,server_log
zlink,1024,1,1,10000,5,1,0,139998.40,273.43,49164.55,72247.91,127290.25,PASS,20716,doc/plan/baseline/20260218_tune_raw_gather_on/logs/zlink_s1024_r1_a1_client.log,doc/plan/baseline/20260218_tune_raw_gather_on/logs/zlink_s1024_r1_a1_server.log
zlink,1024,2,1,10000,5,1,0,137268.60,268.10,48008.81,71294.04,106793.32,PASS,20717,doc/plan/baseline/20260218_tune_raw_gather_on/logs/zlink_s1024_r2_a1_client.log,doc/plan/baseline/20260218_tune_raw_gather_on/logs/zlink_s1024_r2_a1_server.log
