stack,size,repeat,attempt,ccu,duration,inflight,client_rc,throughput_msg_s,throughput_mib_s,p50_us,p95_us,p99_us,pass_fail,port,client_log,server_log
zlink,64,1,1,10000,5,1,0,321149.00,39.20,28901.83,31739.78,35833.05,PASS,20223,doc/plan/baseline/20260218_probe_getevents_throttle_zlink64_r1/logs/zlink_s64_r1_a1_client.log,doc/plan/baseline/20260218_probe_getevents_throttle_zlink64_r1/logs/zlink_s64_r1_a1_server.log
