stack,size,repeat,attempt,ccu,duration,inflight,client_rc,throughput_msg_s,throughput_mib_s,p50_us,p95_us,p99_us,pass_fail,port,client_log,server_log
zlink,1024,1,1,10000,5,1,0,124487.60,243.14,53789.01,75805.74,85440.46,PASS,20906,doc/plan/baseline/20260218_tune_raw_gather_thr_64/logs/zlink_s1024_r1_a1_client.log,doc/plan/baseline/20260218_tune_raw_gather_thr_64/logs/zlink_s1024_r1_a1_server.log
zlink,1024,2,1,10000,5,1,0,124900.60,243.95,43843.66,67620.87,726870.06,PASS,20907,doc/plan/baseline/20260218_tune_raw_gather_thr_64/logs/zlink_s1024_r2_a1_client.log,doc/plan/baseline/20260218_tune_raw_gather_thr_64/logs/zlink_s1024_r2_a1_server.log
